"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 22, 2020","12,645.51","12,786.91","12,786.91","12,632.74","3.42B","-1.17%"
"Sep 21, 2020","12,795.12","12,874.61","12,952.31","12,795.09","3.61B","-0.63%"
"Sep 18, 2020","12,875.62","12,858.60","12,927.81","12,841.09","3.86B","0.02%"
"Sep 17, 2020","12,872.74","12,920.15","12,972.52","12,851.52","3.26B","-0.80%"
"Sep 16, 2020","12,976.76","12,989.81","13,021.68","12,948.72","3.61B","1.02%"
"Sep 15, 2020","12,845.65","12,787.42","12,857.73","12,773.23","3.48B","0.45%"
"Sep 14, 2020","12,787.82","12,680.41","12,793.07","12,680.41","3.52B","0.88%"
"Sep 11, 2020","12,675.95","12,697.46","12,701.79","12,616.68","4.64B","-0.12%"
"Sep 10, 2020","12,691.75","12,665.74","12,708.64","12,650.40","4.74B","0.66%"
"Sep 09, 2020","12,608.58","12,592.18","12,616.57","12,480.50","4.22B","-0.43%"
"Sep 08, 2020","12,663.56","12,637.42","12,702.55","12,614.72","4.24B","0.49%"
"Sep 07, 2020","12,601.40","12,645.93","12,725.05","12,575.36","5.41B","-0.29%"
"Sep 04, 2020","12,637.95","12,645.92","12,655.67","12,559.78","5.12B","-0.94%"
"Sep 03, 2020","12,757.97","12,774.97","12,857.79","12,732.32","5.71B","0.46%"
"Sep 02, 2020","12,699.50","12,772.43","12,802.61","12,646.47","3.97B","-0.03%"
"Sep 01, 2020","12,703.28","12,617.39","12,703.28","12,565.83","4.07B","0.89%"
"Aug 31, 2020","12,591.45","12,763.44","12,831.38","12,591.45","4.82B","-1.08%"
"Aug 28, 2020","12,728.85","12,759.30","12,799.16","12,674.57","3.77B","-0.53%"
"Aug 27, 2020","12,797.31","12,888.65","12,960.68","12,786.45","4.96B","-0.28%"
"Aug 26, 2020","12,833.29","12,768.96","12,833.29","12,734.69","3.41B","0.59%"
"Aug 25, 2020","12,758.25","12,706.40","12,814.56","12,698.85","3.89B","0.88%"
"Aug 24, 2020","12,647.13","12,629.78","12,702.94","12,567.95","3.40B","0.31%"
"Aug 21, 2020","12,607.84","12,462.52","12,638.65","12,462.52","3.78B","1.98%"
"Aug 20, 2020","12,362.64","12,764.75","12,764.75","12,144.76","6.06B","-3.26%"
"Aug 19, 2020","12,778.64","12,904.84","12,950.11","12,778.64","4.46B","-0.73%"
"Aug 18, 2020","12,872.14","12,974.96","12,981.58","12,840.25","3.91B","-0.65%"
"Aug 17, 2020","12,956.11","12,813.94","12,956.11","12,800.69","4.31B","1.26%"
"Aug 14, 2020","12,795.46","12,709.97","12,801.31","12,679.19","3.90B","0.25%"
"Aug 13, 2020","12,763.13","12,758.87","12,812.80","12,717.13","3.63B","0.73%"
"Aug 12, 2020","12,670.35","12,713.63","12,730.96","12,625.54","3.44B","-0.86%"
"Aug 11, 2020","12,780.19","12,856.46","12,906.01","12,780.19","3.73B","-0.88%"
"Aug 10, 2020","12,894.00","12,786.80","12,933.16","12,786.80","3.95B","0.51%"
"Aug 07, 2020","12,828.87","12,901.43","12,912.63","12,791.18","3.83B","-0.66%"
"Aug 06, 2020","12,913.50","12,894.24","12,971.87","12,851.20","4.10B","0.87%"
"Aug 05, 2020","12,802.30","12,762.34","12,816.39","12,739.99","3.92B","0.73%"
"Aug 04, 2020","12,709.92","12,577.88","12,709.92","12,577.88","3.47B","1.57%"
"Aug 03, 2020","12,513.03","12,642.73","12,673.02","12,506.59","3.39B","-1.20%"
"Jul 31, 2020","12,664.80","12,653.46","12,733.48","12,635.71","3.17B","-0.46%"
"Jul 30, 2020","12,722.92","12,691.86","12,769.47","12,616.83","3.24B","1.45%"
"Jul 29, 2020","12,540.97","12,530.74","12,660.87","12,488.01","3.07B","-0.36%"
"Jul 28, 2020","12,586.73","12,951.72","13,031.70","12,533.19","4.46B","-0.01%"
"Jul 27, 2020","12,588.30","12,618.69","12,686.36","12,586.91","3.69B","2.31%"
"Jul 24, 2020","12,304.04","12,467.43","12,502.84","12,266.55","4.00B","-0.88%"
"Jul 23, 2020","12,413.04","12,423.02","12,429.76","12,347.86","3.43B","-0.48%"
"Jul 22, 2020","12,473.27","12,389.76","12,486.95","12,389.40","3.42B","0.61%"
"Jul 21, 2020","12,397.55","12,242.32","12,450.16","12,242.32","3.53B","1.83%"
"Jul 20, 2020","12,174.54","12,205.25","12,221.33","12,065.80","2.82B","-0.06%"
"Jul 17, 2020","12,181.56","12,195.72","12,266.93","12,144.62","3.40B","0.20%"
"Jul 16, 2020","12,157.74","12,173.04","12,220.93","12,107.04","3.20B","-0.37%"
"Jul 15, 2020","12,202.85","12,233.99","12,320.48","12,162.52","3.91B","-0.05%"
"Jul 14, 2020","12,209.01","12,202.89","12,228.31","12,143.91","3.33B","-0.02%"
"Jul 13, 2020","12,211.56","12,109.61","12,216.24","12,109.61","3.56B","1.14%"
"Jul 10, 2020","12,073.68","12,250.44","12,253.58","12,030.20","4.17B","-0.98%"
"Jul 09, 2020","12,192.69","12,222.90","12,273.43","12,181.34","3.88B","0.18%"
"Jul 08, 2020","12,170.19","12,086.13","12,190.27","12,083.84","3.60B","0.64%"
"Jul 07, 2020","12,092.97","12,176.79","12,249.95","12,028.57","4.26B","-0.20%"
"Jul 06, 2020","12,116.70","11,941.84","12,116.70","11,941.84","4.45B","1.74%"
"Jul 03, 2020","11,909.16","11,857.90","11,933.59","11,857.90","3.54B","0.88%"
"Jul 02, 2020","11,805.14","11,694.10","11,805.21","11,690.95","3.06B","0.87%"
"Jul 01, 2020","11,703.42","11,622.64","11,736.39","11,622.64","2.87B","0.71%"
"Jun 30, 2020","11,621.24","11,563.60","11,638.00","11,563.60","2.94B","0.68%"
"Jun 29, 2020","11,542.62","11,608.80","11,608.80","11,500.65","2.92B","-1.01%"
"Jun 24, 2020","11,660.67","11,647.86","11,701.23","11,637.79","2.86B","0.42%"
"Jun 23, 2020","11,612.36","11,618.42","11,679.40","11,530.85","3.06B","0.34%"
"Jun 22, 2020","11,572.93","11,553.91","11,632.88","11,553.91","2.95B","0.20%"
"Jun 19, 2020","11,549.86","11,557.27","11,584.88","11,542.37","4.58B","0.01%"
"Jun 18, 2020","11,548.33","11,534.20","11,567.42","11,485.39","3.40B","0.12%"
"Jun 17, 2020","11,534.59","11,525.50","11,550.32","11,482.32","3.14B","0.20%"
"Jun 16, 2020","11,511.64","11,380.67","11,542.25","11,380.67","2.92B","1.82%"
"Jun 15, 2020","11,306.26","11,436.28","11,469.84","11,299.45","3.03B","-1.08%"
"Jun 12, 2020","11,429.94","11,406.54","11,442.30","11,244.64","3.37B","-0.92%"
"Jun 11, 2020","11,535.77","11,738.49","11,771.12","11,516.59","4.46B","-1.57%"
"Jun 10, 2020","11,720.16","11,635.99","11,740.90","11,621.02","3.48B","0.71%"
"Jun 09, 2020","11,637.11","11,600.61","11,640.45","11,537.38","3.02B","0.23%"
"Jun 08, 2020","11,610.32","11,539.00","11,631.89","11,528.44","3.82B","1.14%"
"Jun 05, 2020","11,479.40","11,418.01","11,482.36","11,411.94","3.40B","0.76%"
"Jun 04, 2020","11,393.23","11,373.94","11,425.42","11,341.58","3.54B","0.65%"
"Jun 03, 2020","11,320.16","11,182.52","11,330.52","11,182.52","3.78B","1.73%"
"Jun 02, 2020","11,127.93","11,109.27","11,170.49","11,102.97","2.75B","0.44%"
"Jun 01, 2020","11,079.02","10,971.40","11,109.29","10,971.40","2.66B","1.25%"
"May 29, 2020","10,942.16","10,921.16","10,965.03","10,861.90","3.59B","-0.02%"
"May 28, 2020","10,944.19","11,040.62","11,087.53","10,915.30","3.12B","-0.64%"
"May 27, 2020","11,014.66","11,023.93","11,069.72","10,972.25","2.79B","0.16%"
"May 26, 2020","10,997.21","10,903.32","11,046.22","10,903.32","2.89B","1.16%"
"May 25, 2020","10,871.18","10,812.94","10,874.54","10,719.25","2.22B","0.56%"
"May 22, 2020","10,811.15","10,977.55","10,977.55","10,804.56","2.92B","-1.79%"
"May 21, 2020","11,008.31","10,933.21","11,021.66","10,933.21","2.79B","0.92%"
"May 20, 2020","10,907.80","10,892.76","10,933.98","10,860.15","2.73B","0.44%"
"May 19, 2020","10,860.44","10,812.79","10,924.79","10,812.79","3.05B","1.12%"
"May 18, 2020","10,740.55","10,753.21","10,812.87","10,730.70","2.72B","-0.69%"
"May 15, 2020","10,814.92","10,833.16","10,904.01","10,730.55","2.75B","0.32%"
"May 14, 2020","10,780.88","10,894.17","10,894.17","10,777.46","3.05B","-1.44%"
"May 13, 2020","10,938.27","10,861.01","10,938.27","10,828.93","2.68B","0.54%"
"May 12, 2020","10,879.47","10,974.51","10,974.51","10,854.51","3.05B","-1.21%"
"May 11, 2020","11,013.26","10,942.18","11,039.11","10,942.18","3.37B","1.03%"
"May 08, 2020","10,901.42","10,883.22","10,970.70","10,883.22","3.17B","0.54%"
"May 07, 2020","10,842.92","10,778.53","10,890.87","10,775.16","2.85B","0.63%"
"May 06, 2020","10,774.98","10,771.09","10,828.73","10,708.10","3.14B","0.00%"
"May 05, 2020","10,774.61","10,756.95","10,833.53","10,735.01","2.82B","0.50%"
"May 04, 2020","10,720.48","10,781.51","10,781.51","10,658.50","3.11B","-2.47%"
"Apr 30, 2020","10,992.14","10,826.26","11,012.78","10,826.26","3.91B","2.04%"
"Apr 29, 2020","10,772.22","10,656.40","10,794.83","10,656.40","3.53B","1.47%"
"Apr 28, 2020","10,616.06","10,580.25","10,620.52","10,537.71","3.26B","0.46%"
"Apr 27, 2020","10,567.27","10,407.49","10,578.96","10,407.49","3.28B","2.13%"
"Apr 24, 2020","10,347.36","10,367.97","10,386.93","10,324.20","2.40B","-0.18%"
"Apr 23, 2020","10,366.51","10,370.13","10,462.70","10,294.88","2.63B","0.57%"
"Apr 22, 2020","10,307.74","10,256.11","10,310.85","10,140.09","2.53B","0.19%"
"Apr 21, 2020","10,288.42","10,544.80","10,544.80","10,278.95","3.39B","-2.82%"
"Apr 20, 2020","10,586.71","10,612.45","10,637.64","10,542.96","2.30B","-0.10%"
"Apr 17, 2020","10,597.04","10,554.55","10,710.15","10,552.58","3.73B","2.14%"
"Apr 16, 2020","10,375.48","10,385.78","10,425.29","10,317.13","2.77B","-0.69%"
"Apr 15, 2020","10,447.21","10,366.77","10,461.84","10,366.77","3.33B","1.11%"
"Apr 14, 2020","10,332.94","10,130.65","10,344.13","10,130.65","2.85B","2.31%"
"Apr 13, 2020","10,099.22","10,147.56","10,179.40","10,080.65","2.46B","-0.57%"
"Apr 10, 2020","10,157.61","10,105.43","10,165.12","10,103.77","2.37B","0.38%"
"Apr 09, 2020","10,119.43","10,173.26","10,246.84","10,092.36","3.06B","-0.18%"
"Apr 08, 2020","10,137.47","10,010.64","10,149.76","9,984.66","3.12B","1.41%"
"Apr 07, 2020","9,996.39","9,928.16","10,039.15","9,928.16","3.20B","1.81%"
"Apr 06, 2020","9,818.74","9,707.75","9,818.74","9,651.52","2.99B","1.61%"
"Apr 01, 2020","9,663.63","9,726.20","9,736.00","9,663.63","2.43B","-0.46%"
"Mar 31, 2020","9,708.06","9,689.62","9,789.81","9,630.30","2.88B","0.82%"
"Mar 30, 2020","9,629.43","9,571.22","9,655.70","9,415.52","2.27B","-0.72%"
"Mar 27, 2020","9,698.92","9,807.90","9,954.86","9,691.14","3.35B","-0.38%"
"Mar 26, 2020","9,736.36","9,667.14","9,739.73","9,565.02","2.80B","0.95%"
"Mar 25, 2020","9,644.75","9,426.43","9,722.37","9,426.43","3.57B","3.87%"
"Mar 24, 2020","9,285.62","9,083.78","9,415.64","9,083.78","2.92B","4.45%"
"Mar 23, 2020","8,890.03","9,025.55","9,029.52","8,750.14","136.51M","-3.73%"
"Mar 20, 2020","9,234.09","8,816.86","9,264.42","8,816.86","4.68B","6.37%"
"Mar 19, 2020","8,681.34","9,085.28","9,085.28","8,523.63","5.70B","-5.83%"
"Mar 18, 2020","9,218.67","9,453.98","9,509.61","9,218.67","3.99B","-2.34%"
"Mar 17, 2020","9,439.63","9,538.64","9,677.07","9,371.35","4.50B","-2.86%"
"Mar 16, 2020","9,717.77","10,069.42","10,130.80","9,717.77","3.78B","-4.06%"
"Mar 13, 2020","10,128.87","10,091.03","10,171.20","9,636.15","5.91B","-2.82%"
"Mar 12, 2020","10,422.32","10,845.39","10,845.39","10,359.67","4.84B","-4.33%"
"Mar 11, 2020","10,893.75","11,022.82","11,088.23","10,885.91","2.80B","-1.00%"
"Mar 10, 2020","11,003.54","10,907.62","11,032.47","10,830.22","3.54B","0.24%"
"Mar 09, 2020","10,977.64","11,221.76","11,221.76","10,977.64","3.90B","-3.04%"
"Mar 06, 2020","11,321.81","11,471.36","11,471.36","11,310.32","2.52B","-1.68%"
"Mar 05, 2020","11,514.82","11,454.65","11,525.32","11,454.65","2.29B","1.08%"
"Mar 04, 2020","11,392.35","11,368.25","11,392.35","11,297.81","2.25B","0.57%"
"Mar 03, 2020","11,327.72","11,279.86","11,390.24","11,279.86","2.57B","1.41%"
"Mar 02, 2020","11,170.46","11,184.66","11,282.05","11,049.85","3.20B","-1.08%"
"Feb 27, 2020","11,292.17","11,436.96","11,470.23","11,274.52","3.36B","-1.24%"
"Feb 26, 2020","11,433.62","11,468.60","11,494.22","11,408.06","2.64B","-0.92%"
"Feb 25, 2020","11,540.23","11,506.74","11,567.09","11,415.47","2.16B","0.05%"
"Feb 24, 2020","11,534.87","11,615.28","11,615.28","11,512.08","2.35B","-1.30%"
"Feb 21, 2020","11,686.35","11,721.16","11,755.17","11,661.63","1.95B","-0.33%"
"Feb 20, 2020","11,725.09","11,785.78","11,827.83","11,714.15","2.04B","-0.29%"
"Feb 19, 2020","11,758.84","11,655.37","11,783.43","11,654.16","2.17B","0.94%"
"Feb 18, 2020","11,648.98","11,700.91","11,717.10","11,642.95","1.88B","-0.97%"
"Feb 17, 2020","11,763.51","11,770.30","11,775.56","11,724.82","1.84B","-0.44%"
"Feb 14, 2020","11,815.70","11,806.52","11,840.79","11,788.87","1.70B","0.20%"
"Feb 13, 2020","11,791.78","11,813.50","11,854.98","11,784.94","2.13B","0.15%"
"Feb 12, 2020","11,774.19","11,693.40","11,801.52","11,693.40","2.12B","0.94%"
"Feb 11, 2020","11,664.04","11,614.25","11,678.58","11,614.25","1.85B","0.78%"
"Feb 10, 2020","11,574.07","11,514.72","11,598.03","11,423.34","2.33B","-0.33%"
"Feb 07, 2020","11,612.81","11,712.71","11,712.71","11,592.09","2.18B","-1.16%"
"Feb 06, 2020","11,749.68","11,605.11","11,749.68","11,605.11","2.31B","1.52%"
"Feb 05, 2020","11,573.62","11,601.55","11,620.42","11,512.71","2.62B","0.15%"
"Feb 04, 2020","11,555.92","11,399.46","11,581.36","11,393.03","2.73B","1.77%"
"Feb 03, 2020","11,354.92","11,365.90","11,365.90","11,138.03","3.47B","-1.22%"
"Jan 31, 2020","11,495.10","11,494.03","11,594.21","11,436.95","3.13B","0.64%"
"Jan 30, 2020","11,421.74","11,933.23","11,933.23","11,418.22","4.92B","-5.75%"
"Jan 20, 2020","12,118.71","12,107.56","12,151.42","12,101.55","2.10B","0.24%"
"Jan 17, 2020","12,090.29","12,080.72","12,117.55","12,055.91","2.01B","0.19%"
"Jan 16, 2020","12,066.93","12,006.08","12,075.54","12,006.08","2.05B","-0.21%"
"Jan 15, 2020","12,091.88","12,169.92","12,169.92","12,048.01","1.94B","-0.72%"
"Jan 14, 2020","12,179.81","12,161.73","12,186.62","12,140.27","2.26B","0.55%"
"Jan 13, 2020","12,113.42","12,069.61","12,113.42","12,037.24","2.29B","0.74%"
"Jan 10, 2020","12,024.65","12,009.27","12,038.21","11,959.06","1.87B","0.45%"
"Jan 09, 2020","11,970.63","11,889.46","11,992.55","11,889.46","2.04B","1.30%"
"Jan 08, 2020","11,817.10","11,818.76","11,899.67","11,777.45","2.43B","-0.53%"
"Jan 07, 2020","11,880.32","11,961.97","11,986.03","11,822.40","2.34B","-0.61%"
"Jan 06, 2020","11,953.36","12,035.71","12,040.08","11,953.36","2.35B","-1.30%"
"Jan 03, 2020","12,110.43","12,167.44","12,197.64","12,023.60","2.57B","0.08%"
"Jan 02, 2020","12,100.48","12,026.50","12,110.74","12,026.23","2.02B","0.86%"
"Dec 31, 2019","11,997.14","12,019.19","12,047.75","11,997.14","1.74B","-0.47%"
"Dec 30, 2019","12,053.37","12,094.81","12,114.89","12,046.22","1.89B","-0.32%"
"Dec 27, 2019","12,091.59","12,032.72","12,093.02","12,032.72","1.87B","0.75%"
"Dec 26, 2019","12,001.01","12,018.38","12,030.66","11,982.64","1.62B","-0.06%"
"Dec 25, 2019","12,008.13","11,978.94","12,032.37","11,973.95","1.52B","0.27%"
"Dec 24, 2019","11,976.38","12,023.79","12,027.60","11,976.38","1.72B","-0.38%"
"Dec 23, 2019","12,022.23","11,969.14","12,022.23","11,960.21","1.91B","0.53%"
"Dec 20, 2019","11,959.08","12,001.56","12,028.22","11,937.45","2.65B","-0.50%"
"Dec 19, 2019","12,018.90","12,082.98","12,111.77","12,008.16","2.24B","-0.85%"
"Dec 18, 2019","12,122.45","12,061.10","12,125.90","12,059.92","2.57B","0.21%"
"Dec 17, 2019","12,097.01","11,939.62","12,097.01","11,939.62","2.50B","1.32%"
"Dec 16, 2019","11,939.77","11,915.61","11,975.73","11,915.61","2.64B","0.10%"
"Dec 13, 2019","11,927.73","11,937.90","11,990.78","11,913.02","2.97B","0.77%"
"Dec 12, 2019","11,836.42","11,766.98","11,875.98","11,766.98","2.49B","1.16%"
"Dec 11, 2019","11,700.77","11,635.07","11,700.77","11,622.58","2.26B","0.63%"
"Dec 10, 2019","11,627.84","11,647.78","11,649.73","11,607.26","2.27B","-0.28%"
"Dec 09, 2019","11,660.77","11,635.47","11,678.36","11,631.03","2.33B","0.44%"
"Dec 06, 2019","11,609.64","11,639.80","11,657.65","11,577.83","1,975.92B","0.13%"
"Dec 05, 2019","11,594.65","11,546.75","11,604.39","11,546.75","2,128.29B","0.73%"
"Dec 04, 2019","11,510.47","11,511.82","11,513.83","11,457.43","1,931.86B","-0.18%"
"Dec 03, 2019","11,531.58","11,473.32","11,531.58","11,460.06","1,884.04B","0.25%"
"Dec 02, 2019","11,502.83","11,509.94","11,524.85","11,454.38","2,131.34B","0.12%"
"Nov 29, 2019","11,489.57","11,616.88","11,623.59","11,485.16","2,296.92B","-1.10%"
"Nov 28, 2019","11,617.08","11,641.70","11,654.06","11,604.68","1,976.95B","-0.26%"
"Nov 27, 2019","11,647.46","11,590.81","11,651.73","11,590.81","2,166.75B","0.61%"
"Nov 26, 2019","11,576.82","11,608.37","11,642.96","11,576.82","3,254.38B","0.13%"
"Nov 25, 2019","11,561.58","11,590.81","11,604.75","11,559.33","2,150.45B","-0.05%"
"Nov 22, 2019","11,566.80","11,556.75","11,577.02","11,534.15","1,840.63B","0.07%"
"Nov 21, 2019","11,558.27","11,573.84","11,573.84","11,478.43","1,861.16B","-0.63%"
"Nov 20, 2019","11,631.20","11,645.73","11,649.07","11,591.73","1,896.81B","-0.22%"
"Nov 19, 2019","11,656.40","11,608.48","11,656.40","11,576.79","1,908.83B","0.49%"
"Nov 18, 2019","11,599.78","11,543.80","11,599.78","11,532.97","1,943.79B","0.64%"
"Nov 15, 2019","11,525.60","11,485.46","11,552.25","11,485.46","2,446.28B","0.66%"
"Nov 14, 2019","11,450.42","11,488.74","11,498.25","11,424.77","2,312.00B","-0.15%"
"Nov 13, 2019","11,467.83","11,483.24","11,509.37","11,439.09","1,956.99B","-0.46%"
"Nov 12, 2019","11,520.37","11,463.33","11,520.37","11,459.68","2,003.12B","0.81%"
"Nov 11, 2019","11,427.28","11,570.33","11,570.33","11,409.83","2,387.16B","-1.31%"
"Nov 08, 2019","11,579.54","11,620.89","11,642.41","11,561.31","2,109.53B","-0.23%"
"Nov 07, 2019","11,606.56","11,642.91","11,647.47","11,552.08","2,358.55B","-0.40%"
"Nov 06, 2019","11,653.07","11,645.08","11,668.20","11,601.70","2,666.58B","0.08%"
"Nov 05, 2019","11,644.03","11,576.18","11,644.03","11,576.18","2,333.10B","0.75%"
"Nov 04, 2019","11,556.85","11,451.72","11,559.07","11,451.72","2,378.89B","1.38%"
"Nov 01, 2019","11,399.53","11,373.70","11,399.53","11,335.51","1,920.46B","0.36%"
"Oct 31, 2019","11,358.71","11,393.68","11,428.42","11,358.71","2,507.45B","-0.19%"
"Oct 30, 2019","11,380.28","11,336.97","11,380.28","11,306.95","1,993.07B","0.41%"
"Oct 29, 2019","11,333.87","11,347.39","11,373.95","11,292.83","2,227.97B","0.17%"
"Oct 28, 2019","11,315.02","11,321.99","11,341.03","11,295.44","1,737.75B","0.17%"
"Oct 25, 2019","11,296.12","11,336.64","11,347.18","11,281.37","1,966.18B","-0.21%"
"Oct 24, 2019","11,320.14","11,266.84","11,320.14","11,254.59","2,106.81B","0.72%"
"Oct 23, 2019","11,239.67","11,266.18","11,281.12","11,209.10","2,304.73B","-0.28%"
"Oct 22, 2019","11,271.25","11,221.19","11,271.25","11,218.25","2,112.76B","0.78%"
"Oct 21, 2019","11,184.15","11,166.24","11,188.13","11,147.86","1,759.99B","0.04%"
"Oct 18, 2019","11,180.22","11,190.21","11,237.38","11,154.86","2,561.69B","-0.06%"
"Oct 17, 2019","11,186.88","11,156.14","11,186.88","11,131.45","2,151.30B","0.22%"
"Oct 16, 2019","11,162.83","11,166.17","11,180.11","11,113.18","2,346.48B","0.46%"
"Oct 15, 2019","11,111.80","11,103.50","11,126.45","11,091.29","2,031.76B","0.41%"
"Oct 14, 2019","11,066.95","11,004.74","11,085.49","11,004.74","2,395.54B","1.63%"
"Oct 09, 2019","10,889.96","10,976.93","10,989.39","10,889.96","1,941.59B","-1.16%"
"Oct 08, 2019","11,017.31","10,986.01","11,020.51","10,986.01","1,872.42B","0.75%"
"Oct 07, 2019","10,935.06","10,932.24","10,954.45","10,919.43","1,617.65B","0.37%"
"Oct 04, 2019","10,894.48","10,907.69","10,941.49","10,854.12","1,759.18B","0.17%"
"Oct 03, 2019","10,875.91","10,866.50","10,888.40","10,809.28","1,753.55B","-0.66%"
"Oct 02, 2019","10,947.88","10,945.92","10,965.20","10,927.39","1,628.03B","-0.18%"
"Oct 01, 2019","10,967.65","10,855.60","10,967.65","10,855.60","2,028.81B","1.27%"
"Sep 30, 2019","10,829.68","10,904.00","10,921.17","10,827.61","2,084.92B","0.00%"
"Sep 27, 2019","10,829.68","10,904.00","10,921.17","10,827.61","2,084.92B","-0.39%"
"Sep 26, 2019","10,871.99","10,909.57","10,934.91","10,856.96","1,930.86B","-0.02%"
"Sep 25, 2019","10,873.69","10,885.67","10,885.67","10,825.85","1,969.23B","-0.41%"
"Sep 24, 2019","10,918.01","10,917.44","10,947.53","10,886.62","2,057.94B","-0.01%"
"Sep 23, 2019","10,919.02","10,924.81","10,948.19","10,905.92","1,996.49B","-0.10%"
"Sep 20, 2019","10,929.69","10,908.10","10,931.76","10,903.45","2,822.04B","0.32%"
"Sep 19, 2019","10,894.70","10,947.62","10,954.18","10,874.66","1,876.18B","-0.32%"
"Sep 18, 2019","10,929.45","10,887.42","10,971.54","10,878.34","2,121.91B","0.51%"
"Sep 17, 2019","10,874.50","10,908.85","10,912.23","10,866.43","2,104.94B","-0.22%"
"Sep 16, 2019","10,898.13","10,822.69","10,898.13","10,822.69","2,107.24B","0.65%"
"Sep 12, 2019","10,827.55","10,830.25","10,862.68","10,804.02","2,035.88B","0.34%"
"Sep 11, 2019","10,790.35","10,787.65","10,815.59","10,746.87","2,151.83B","0.34%"
"Sep 10, 2019","10,753.58","10,791.95","10,810.03","10,732.78","2,275.04B","-0.44%"
"Sep 09, 2019","10,801.14","10,808.68","10,829.44","10,778.15","2,214.90B","0.19%"
"Sep 06, 2019","10,780.64","10,783.46","10,803.07","10,753.45","2,376.17B","0.22%"
"Sep 05, 2019","10,756.93","10,718.40","10,766.60","10,714.27","2,805.21B","0.93%"
"Sep 04, 2019","10,657.31","10,566.32","10,670.43","10,566.32","2,090.58B","0.94%"
"Sep 03, 2019","10,558.21","10,629.22","10,650.15","10,557.03","1,996.96B","-0.72%"
"Sep 02, 2019","10,634.85","10,613.19","10,634.85","10,589.42","2,078.56B","0.16%"
"Aug 30, 2019","10,618.05","10,504.28","10,618.05","10,504.28","2,823.73B","1.49%"
"Aug 29, 2019","10,462.43","10,440.15","10,466.99","10,406.49","2,062.95B","0.27%"
"Aug 28, 2019","10,434.29","10,397.60","10,456.30","10,397.60","1,678.29B","0.45%"
"Aug 27, 2019","10,387.23","10,386.21","10,431.78","10,368.96","2,298.78B","0.32%"
"Aug 26, 2019","10,354.57","10,453.40","10,453.40","10,340.15","2,015.69B","-1.74%"
"Aug 23, 2019","10,538.11","10,526.15","10,541.73","10,503.07","1,896.15B","0.08%"
"Aug 22, 2019","10,529.78","10,560.01","10,596.41","10,515.72","2,281.35B","0.04%"
"Aug 21, 2019","10,525.80","10,526.87","10,545.25","10,504.49","2,139.27B","0.03%"
"Aug 20, 2019","10,522.50","10,508.42","10,538.12","10,497.13","2,290.85B","0.32%"
"Aug 19, 2019","10,488.75","10,449.39","10,516.05","10,449.39","2,353.81B","0.65%"
"Aug 16, 2019","10,420.89","10,345.42","10,456.32","10,318.37","2,566.05B","0.91%"
"Aug 15, 2019","10,327.13","10,374.75","10,374.75","10,287.76","2,414.02B","-0.96%"
"Aug 14, 2019","10,427.73","10,444.50","10,518.02","10,427.73","2,618.38B","0.63%"
"Aug 13, 2019","10,362.66","10,436.62","10,436.62","10,361.89","2,269.33B","-1.05%"
"Aug 12, 2019","10,472.36","10,491.79","10,514.05","10,440.77","2,361.28B","-0.21%"
"Aug 09, 2019","10,494.49","10,383.62","10,500.77","10,383.62","2,086.54B","0.00%"
"Aug 08, 2019","10,494.49","10,383.62","10,500.77","10,383.62","2,086.54B","1.04%"
"Aug 07, 2019","10,386.18","10,422.89","10,461.37","10,366.54","2,041.18B","-0.08%"
"Aug 06, 2019","10,394.75","10,304.88","10,425.60","10,180.04","2,451.79B","-0.27%"
"Aug 05, 2019","10,423.41","10,528.87","10,542.49","10,418.25","2,297.34B","-1.19%"
"Aug 02, 2019","10,549.04","10,641.28","10,641.28","10,524.68","2,828.89B","-1.70%"
"Aug 01, 2019","10,731.75","10,773.06","10,773.25","10,714.73","2,335.39B","-0.85%"
"Jul 31, 2019","10,823.81","10,824.15","10,835.80","10,754.07","2,427.53B","-0.07%"
"Jul 30, 2019","10,830.90","10,909.98","10,927.16","10,827.74","2,415.68B","-0.50%"
"Jul 29, 2019","10,885.73","10,872.63","10,905.74","10,863.33","2,149.55B","-0.06%"
"Jul 26, 2019","10,891.98","10,898.25","10,907.44","10,879.24","2,243.43B","-0.45%"
"Jul 25, 2019","10,941.41","10,892.25","10,945.92","10,879.40","2,543.66B","0.05%"
"Jul 24, 2019","10,935.76","10,969.74","10,976.46","10,912.92","2,400.80B","-0.11%"
"Jul 23, 2019","10,947.26","10,963.86","10,994.44","10,932.53","2,326.88B","0.02%"
"Jul 22, 2019","10,944.53","10,910.50","10,949.76","10,909.15","2,145.60B","0.66%"
"Jul 19, 2019","10,873.19","10,861.99","10,919.96","10,861.99","2,136.14B","0.68%"
"Jul 18, 2019","10,799.28","10,821.92","10,835.43","10,792.27","2,208.63B","-0.27%"
"Jul 17, 2019","10,828.48","10,861.11","10,861.11","10,804.34","2,420.39B","-0.53%"
"Jul 16, 2019","10,886.05","10,865.00","10,899.84","10,865.00","2,352.14B","0.09%"
"Jul 15, 2019","10,876.43","10,819.92","10,880.56","10,769.57","2,211.08B","0.48%"
"Jul 12, 2019","10,824.35","10,855.16","10,867.59","10,823.89","2,352.19B","-0.18%"
"Jul 11, 2019","10,843.42","10,817.60","10,856.51","10,799.65","2,378.80B","0.42%"
